package,version,filename,packagetype,python_version,url,size,sha256,local_path,status,error
oppoppopinit,2.0.1,OppOpPopInit-2.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/59/3e/59fa1a994f1ec6fe85539293e8dcd363cefb4ee04d7ae2d35591cb437e5a/OppOpPopInit-2.0.1.tar.gz,13997,6068451b606fc918011a5882bbbee17d2979c9f8951e61f1dddfada78b9e8d53,data/artifacts/pypi/oppoppopinit/2.0.1/OppOpPopInit-2.0.1.tar.gz,downloaded,
optimesh,0.12.6,optimesh-0.12.6-cp310-none-any.whl,bdist_wheel,cp310,https://files.pythonhosted.org/packages/8e/b1/80a0fff016d230540235efc8a6ca5d858fe8f1a79ef108fb3d4429443765/optimesh-0.12.6-cp310-none-any.whl,52277,03339b2ba3be526a328270c3fe7bf59d0502a3893aa47322b20d00d32ff65ff4,data/artifacts/pypi/optimesh/0.12.6/optimesh-0.12.6-cp310-none-any.whl,downloaded,
openvino-xai,1.1.0,openvino_xai-1.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/d4/5f/9244da2685b64e64843835b74da0353e72f8fd3bc27e14fc069692af0680/openvino_xai-1.1.0-py3-none-any.whl,69829,ce5c0529decb0d7fc208b07f0ba48bea16e3851bafc204f19ea7998817834cfd,data/artifacts/pypi/openvino-xai/1.1.0/openvino_xai-1.1.0-py3-none-any.whl,downloaded,
openvino-xai,1.1.0,openvino_xai-1.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/34/46/73fa23ba69cab1b9adc279d1f5794526fea3eaf1a7ae25a688ecff9f8d7d/openvino_xai-1.1.0.tar.gz,54779,7034a2b86c15eccbc06fd2ca8ca05e1d8f9f71c9bb4b3aa6b4c5a8a11c0ffc5c,data/artifacts/pypi/openvino-xai/1.1.0/openvino_xai-1.1.0.tar.gz,downloaded,
oracle-oci-web-application-acceleration-and-security-mcp-server,0.0.0,oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/ae/34/1f523ae2f7a31a4172d4fdc4be453c79b1bf045997d6fee0a2c69eff53e0/oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0-py3-none-any.whl,3145,02105f528e75e1b103cb2f41d832c37722b097e2d43250143b540d4011440904,data/artifacts/pypi/oracle-oci-web-application-acceleration-and-security-mcp-server/0.0.0/oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0-py3-none-any.whl,downloaded,
oracle-oci-web-application-acceleration-and-security-mcp-server,0.0.0,oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/e4/2c/9a1d41087265fb02cc990f6369ffb6b1f8eb428f1c16b56aa07d7394e094/oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0.tar.gz,2384,955dd54ea22953e1352a590e8d4817c55a18c7321190093f06cfccf2343c23f1,data/artifacts/pypi/oracle-oci-web-application-acceleration-and-security-mcp-server/0.0.0/oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0.tar.gz,downloaded,
orchestra-mcp,0.1.2,orchestra_mcp-0.1.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/c1/09/3b8a457036dd3374d715a2d7bdeb65e44d221fe6e35aa45d4acda5558df7/orchestra_mcp-0.1.2-py3-none-any.whl,51566,82d979e847e6b6066ab73971981ecdb882f5befa6cd2906e8f7b8ad4ffc07357,data/artifacts/pypi/orchestra-mcp/0.1.2/orchestra_mcp-0.1.2-py3-none-any.whl,downloaded,
orchestra-mcp,0.1.2,orchestra_mcp-0.1.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/9d/0b/7b5f41ab7227268028186c981e3d223160f688237fd388989ba41c507644/orchestra_mcp-0.1.2.tar.gz,123363,8a5197bb6554d96bcf1723946eb26ddc1892084bcddc363319d33b50c41b23cb,data/artifacts/pypi/orchestra-mcp/0.1.2/orchestra_mcp-0.1.2.tar.gz,downloaded,
dune-gdt,2022.5.3,dune.gdt-2022.5.3-cp310-cp310-manylinux_2_28_x86_64.whl,bdist_wheel,cp310,https://files.pythonhosted.org/packages/97/5f/579c1c46d73a3944bfa702cda3e4bf3d27826ed33545a56279a4d8b3caf6/dune.gdt-2022.5.3-cp310-cp310-manylinux_2_28_x86_64.whl,69813060,49d4a05001dd3118861281a627c378c716cf9b73a4f599c95aa3d0be8c227609,data/artifacts/pypi/dune-gdt/2022.5.3/dune.gdt-2022.5.3-cp310-cp310-manylinux_2_28_x86_64.whl,downloaded,
otree-tools,1.1.15,,,,https://pypi.org/pypi/otree-tools/json,0,,,no_recent_release_files,
osimis-logging,0.1.0,,,,https://pypi.org/pypi/osimis-logging/json,0,,,no_recent_release_files,
otus-search,0.0.3,,,,https://pypi.org/pypi/otus-search/json,0,,,no_recent_release_files,
outlier-101703291-thapar,1.0.1,,,,https://pypi.org/pypi/outlier-101703291-thapar/json,0,,,no_recent_release_files,
opensomeip,0.1.5,opensomeip-0.1.5-cp310-cp310-macosx_10_9_x86_64.whl,bdist_wheel,cp310,https://files.pythonhosted.org/packages/d0/ab/382820a917d220e85aa97bf84f8978deaf3e2fd57e362f5fae278c015d7c/opensomeip-0.1.5-cp310-cp310-macosx_10_9_x86_64.whl,778871,07df2553c6b99f22f13cc30db8dda4c1fbbfc8ea31faab88bf0cc9509e809c82,data/artifacts/pypi/opensomeip/0.1.5/opensomeip-0.1.5-cp310-cp310-macosx_10_9_x86_64.whl,downloaded,
opensomeip,0.1.5,opensomeip-0.1.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/d4/dd/f0ff59ae25bdcf28796c811d1559216e54f7a60c25851d3b7c44991ecdf1/opensomeip-0.1.5.tar.gz,801258,d1cab1174b1c97b1d4fa8d9dd3d3f72a564535a44ef335ff0407102a2fa18937,data/artifacts/pypi/opensomeip/0.1.5/opensomeip-0.1.5.tar.gz,downloaded,
ottoeplitz,0.1,ottoeplitz-0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/4c/f7/ac59568a93136ad44bef7bb39fdd48259a9d37d66e8b292453050e4c7b01/ottoeplitz-0.1-py3-none-any.whl,2073,b16f8856e0c698a7839c120feb95ff1835fdf598397e905b4c9eb8150a63736a,data/artifacts/pypi/ottoeplitz/0.1/ottoeplitz-0.1-py3-none-any.whl,downloaded,
ottoeplitz,0.1,ottoeplitz-0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/d0/4a/286d1dfd830153af5b10d9a8c63dbb029a4b11dbc82acb8feb9760ffd4f8/ottoeplitz-0.1.tar.gz,2391,72cef463a638ed9fce1a7bf102144fe1ea8fa1405bf25c2969729e0adfe36a16,data/artifacts/pypi/ottoeplitz/0.1/ottoeplitz-0.1.tar.gz,downloaded,
owlspec,0.3.8,owlspec-0.3.8-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/fb/6a/9f053c90f4816beeab608eb99c0212a98b0aa49b5fe719ea0b94128dc21c/owlspec-0.3.8-py3-none-any.whl,32735,01256f330de1cf4234d4b40a34f2839361af054620099750daac5063ae762eaa,data/artifacts/pypi/owlspec/0.3.8/owlspec-0.3.8-py3-none-any.whl,downloaded,
owlspec,0.3.8,owlspec-0.3.8.tar.gz,sdist,source,https://files.pythonhosted.org/packages/de/86/3374488219acb6ece67fd116b11da0d1b173d39e99981274866d81d5ea60/owlspec-0.3.8.tar.gz,33973,f1311da9a80681c84119d93be0c80df3141249bfb60496fd50b18d486d16b8c2,data/artifacts/pypi/owlspec/0.3.8/owlspec-0.3.8.tar.gz,downloaded,
package-for-testing-gh-actions,0.1.12,package_for_testing_gh_actions-0.1.12-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/16/2c/201126b52371b66b19cfe1cb4760ba105050b0dc1ea0f67e8ee4634e8de0/package_for_testing_gh_actions-0.1.12-py3-none-any.whl,3703,bda3530efdd8e4aa006901966e30223c7e3343c02b9d8ee9ed0d45e747474bbb,data/artifacts/pypi/package-for-testing-gh-actions/0.1.12/package_for_testing_gh_actions-0.1.12-py3-none-any.whl,downloaded,
package-for-testing-gh-actions,0.1.12,package_for_testing_gh_actions-0.1.12.tar.gz,sdist,source,https://files.pythonhosted.org/packages/c2/94/e940c05c29b4ce6ee699ad32a45448a4536b11d60360743d8698c1fdbbf0/package_for_testing_gh_actions-0.1.12.tar.gz,6468,5e5410ca6314c5da6ebee44d9880eb19f35d64cd444a0c9879ec986344b11102,data/artifacts/pypi/package-for-testing-gh-actions/0.1.12/package_for_testing_gh_actions-0.1.12.tar.gz,downloaded,
pacificpy,0.0.1,pacificpy-0.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/2b/21/805f3836c1df3c151d9b6f1913ca523e48c225cdef7b3c9790bce9067f90/pacificpy-0.0.1-py3-none-any.whl,123332,56585f9989af33686f56f929ed4d49eb23293e287f5f1ca849da1ecd0867a233,data/artifacts/pypi/pacificpy/0.0.1/pacificpy-0.0.1-py3-none-any.whl,downloaded,
pacificpy,0.0.1,pacificpy-0.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ac/7f/cf684a084032b67b30d704d60e897c6d17e968c30773e3a23053047b0ca2/pacificpy-0.0.1.tar.gz,147130,46968c31efe480556b7e2450cc03da3a89232c42ce8ab90e8a8833d16c27734b,data/artifacts/pypi/pacificpy/0.0.1/pacificpy-0.0.1.tar.gz,downloaded,
pan-sdk-python,1.0.1,,,,https://pypi.org/pypi/pan-sdk-python/json,0,,,no_recent_release_files,
palmoni,0.1.3,palmoni-0.1.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/47/bb/9e37852fb50fc0b12c16258ede523f06721ab0fbfce1d56bebc859164ca9/palmoni-0.1.3-py3-none-any.whl,21078,afc49f3067ebe139198cc26ef20f886857d84a625e3e8dfca6999a84e234a235,data/artifacts/pypi/palmoni/0.1.3/palmoni-0.1.3-py3-none-any.whl,downloaded,
palmoni,0.1.3,palmoni-0.1.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/84/c9/d43285013a01434158c738ccc4437f4e2babb48bdd405a913d93774d38db/palmoni-0.1.3.tar.gz,35224,3252beee5aad7a52123c8959f2150d578d2dfbc58dfb6d8dfa39b0cd1c6cc025,data/artifacts/pypi/palmoni/0.1.3/palmoni-0.1.3.tar.gz,downloaded,
pandas-tfrecords,0.1.6,pandas_tfrecords-0.1.6-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/8d/0f/f137913b95dfb14abf9f541abd64448d72208801f6770bde8da7bc9f33a7/pandas_tfrecords-0.1.6-py3-none-any.whl,7246,a9dba59136e284121954f258b4cd58112649a6c263ea4b15d62fdd015b3d388d,data/artifacts/pypi/pandas-tfrecords/0.1.6/pandas_tfrecords-0.1.6-py3-none-any.whl,downloaded,
pandas-tfrecords,0.1.6,pandas-tfrecords-0.1.6.tar.gz,sdist,source,https://files.pythonhosted.org/packages/b0/07/a6792408d01d3a821b7972df0fd20b0bc2102e92c3688f5b423b9250e18b/pandas-tfrecords-0.1.6.tar.gz,6029,fff2059fa8da6cc54472731a4fc83535943477883ed1da14dabb8bc92f849b11,data/artifacts/pypi/pandas-tfrecords/0.1.6/pandas-tfrecords-0.1.6.tar.gz,downloaded,
pandusha,0.2.1,pandusha-0.2.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/dc/ab/ad36525cc631e7f934cf3e510432839eba463ce9ca0bf937300d3ff5d605/pandusha-0.2.1-py3-none-any.whl,18834,61757f36bd9ed45069ca0328969cfe94cb5769c5d5c2434a9e4617fe10619e19,data/artifacts/pypi/pandusha/0.2.1/pandusha-0.2.1-py3-none-any.whl,downloaded,
pandusha,0.2.1,pandusha-0.2.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/5a/a3/b4784b924da431f0285f0291b7b500903337026b653433c080bb0637d9df/pandusha-0.2.1.tar.gz,19032,fba02018fca0c0beb10de98263742cc028ff7d634146e44ba383d459a87ebe51,data/artifacts/pypi/pandusha/0.2.1/pandusha-0.2.1.tar.gz,downloaded,
pathmr,0.0.1,pathmr-0.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/ab/0e/0d3130241fb908d2f7cea9b349c91232c916598aa9dc626dbc1b34f79c66/pathmr-0.0.1-py3-none-any.whl,3900,db8bf93564c15697288575f63e8988c43821c82b2c2e246c2e1c3ec4d797ac8c,data/artifacts/pypi/pathmr/0.0.1/pathmr-0.0.1-py3-none-any.whl,downloaded,
pathmr,0.0.1,pathmr-0.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/f5/e8/872973ef8c0f906d32b2fd28810ea19c39c297f5f91e6500fa1baa98149b/pathmr-0.0.1.tar.gz,3935,239fe587fd010eb870a1b7e1cc6008c20df5549f150138e9dcf623e7a50a0d75,data/artifacts/pypi/pathmr/0.0.1/pathmr-0.0.1.tar.gz,downloaded,
patrowlenginesutils,1.2.2,PatrowlEnginesUtils-1.2.2-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/7e/55/6e8135e635cae289c40b2c8bcda1857ba9ab0e6c6cf1107cd65e12345da7/PatrowlEnginesUtils-1.2.2-py2.py3-none-any.whl,21651,456ba7f4382b4b95e4dcf4e418019e2744f1c5584dd00dc516df01ca2c2fb929,data/artifacts/pypi/patrowlenginesutils/1.2.2/PatrowlEnginesUtils-1.2.2-py2.py3-none-any.whl,downloaded,
patrowlenginesutils,1.2.2,PatrowlEnginesUtils-1.2.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/7a/38/c19712f078c97a5f57bdd41f9c2c07eb93fd30b70a9f9b7c18580782f83c/PatrowlEnginesUtils-1.2.2.tar.gz,20499,219388a42ea916d5ba05de6009882c1b7d181606d2654e0edf7c46ca91b93e5b,data/artifacts/pypi/patrowlenginesutils/1.2.2/PatrowlEnginesUtils-1.2.2.tar.gz,downloaded,
pcart-novaposhta,1.99.2,,,,https://pypi.org/pypi/pcart-novaposhta/json,0,,,no_recent_release_files,
pddl-plus-parser,3.17.0,pddl_plus_parser-3.17.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/6b/ea/87bfc36b83039c2a10afb2279e875b319c83221987db80d10b534f7df2d8/pddl_plus_parser-3.17.0.tar.gz,94394,d4d4a94fc9e193ec2b102f915f4307e8c1bb189ac9ebaf8d367f6d2c7c2bc9b4,data/artifacts/pypi/pddl-plus-parser/3.17.0/pddl_plus_parser-3.17.0.tar.gz,downloaded,
pax3,0.5.9,pax3-0.5.9-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/d4/0f/c11dbc504be5275350c5778c48adb8c08055e236ac58e17b0f484ee3849c/pax3-0.5.9-py3-none-any.whl,71123,f0f0fe4318cd47ae93ba6449e8c9d0eb8ba6bc01be9f49606ec812cc4c2b6eaa,data/artifacts/pypi/pax3/0.5.9/pax3-0.5.9-py3-none-any.whl,downloaded,
pax3,0.5.9,pax3-0.5.9.tar.gz,sdist,source,https://files.pythonhosted.org/packages/77/0c/087de3593540dda2d08d38c6ff64141cea8828832a76829e2a6a4e92b350/pax3-0.5.9.tar.gz,55698,d0dd35c290076a24c1271d79d0174d913a2eb1197b5afe09019c99ae79e47b85,data/artifacts/pypi/pax3/0.5.9/pax3-0.5.9.tar.gz,downloaded,
pdhbase,0.1.1,,,,https://pypi.org/pypi/pdhbase/json,0,,,no_recent_release_files,
peak-verifier,0.1.3,peak_verifier-0.1.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/43/95/8e7a0be0a6160f6f990f55fe16db428a6368bd8dbf64b1d1f30ded1c28e4/peak_verifier-0.1.3-py3-none-any.whl,11920,1fcc6602484ff9c1fb31d91e3424ba667d486a04f205c0d04daf12c8b8eceaff,data/artifacts/pypi/peak-verifier/0.1.3/peak_verifier-0.1.3-py3-none-any.whl,downloaded,
peak-verifier,0.1.3,peak_verifier-0.1.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/6a/35/11f886688fa7d2a654df5fa18a4800334fe0184057154ec70ebf7cc6932b/peak_verifier-0.1.3.tar.gz,12107,0fcc6cfaa06e2661e660f3ad8df6de739fc54f458e22e1d48c3ee520e943b1af,data/artifacts/pypi/peak-verifier/0.1.3/peak_verifier-0.1.3.tar.gz,downloaded,
pdfmanagers,1.0.2,pdfmanagers-1.0.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/c0/29/20d9b4fd29ed4393a400760aadccbc608cda581497b492347a6d6d607cf8/pdfmanagers-1.0.2-py3-none-any.whl,11549,e7355fecfaea36958c014af49aaf75a903d0b07284c0e2d13d24fc3aead99e6f,data/artifacts/pypi/pdfmanagers/1.0.2/pdfmanagers-1.0.2-py3-none-any.whl,downloaded,
pdfmanagers,1.0.2,pdfmanagers-1.0.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/0c/2e/b3653b671d2614382a409285e584dab7e19e39f8bd7e383e32ceee561824/pdfmanagers-1.0.2.tar.gz,11136,7a8131496dff47eb7c6fa64eaea250c831977fe57f653da90872e88773077140,data/artifacts/pypi/pdfmanagers/1.0.2/pdfmanagers-1.0.2.tar.gz,downloaded,
persuader-technology-automata-fee-repository,0.1.1,persuader_technology_automata_fee_repository-0.1.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/c0/d7/4913ed300b9b33ecf96296c387040eb7680cc6dac46c98eae7425a01f818/persuader_technology_automata_fee_repository-0.1.1-py3-none-any.whl,5460,ae821ae5ed3d0de7eff6144945ef0f935654cc0e0ac364114287b67334a2bf79,data/artifacts/pypi/persuader-technology-automata-fee-repository/0.1.1/persuader_technology_automata_fee_repository-0.1.1-py3-none-any.whl,downloaded,
persuader-technology-automata-fee-repository,0.1.1,persuader-technology-automata-fee-repository-0.1.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/95/62/6bad98c109c6fd2c0d52fd701675feacddcfb0e31d38fc3024ad9d9c5836/persuader-technology-automata-fee-repository-0.1.1.tar.gz,3341,3e8c892fe8e36cd836278284b47dc083a93c5d789ca8ad75508ebd1ec0ff9dc4,data/artifacts/pypi/persuader-technology-automata-fee-repository/0.1.1/persuader-technology-automata-fee-repository-0.1.1.tar.gz,downloaded,
pg-discuss,1.0b1,,,,https://pypi.org/pypi/pg-discuss/json,0,,,no_recent_release_files,
pengwann,0.5.2,pengwann-0.5.2-cp310-cp310-macosx_10_12_x86_64.whl,bdist_wheel,cp310,https://files.pythonhosted.org/packages/6b/82/d5f6ccb0a4d720b594f7ad2f6e09928416a69b1af33176523909aa874469/pengwann-0.5.2-cp310-cp310-macosx_10_12_x86_64.whl,336679,0b184e1a71650dc1dd07b2ac07441e48e85028a900cb1115f415c9dff932b5d4,data/artifacts/pypi/pengwann/0.5.2/pengwann-0.5.2-cp310-cp310-macosx_10_12_x86_64.whl,downloaded,
pengwann,0.5.2,pengwann-0.5.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/e8/1c/3f7b1adf2dbaa0b31b3762b60d3c47f6695bcc91b6d2aa4e0f89d265413e/pengwann-0.5.2.tar.gz,42543,33c47439a4c4d9106f882d6b9037f9c808f6e79923240d14b88f7ea5cd5e58ba,data/artifacts/pypi/pengwann/0.5.2/pengwann-0.5.2.tar.gz,downloaded,
pg-python-sdk,0.0.14,pg_python_sdk-0.0.14-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/3a/57/6c8dd657d9a3057d7143a232a783d424098954a082fe2eaac32d35c530c2/pg_python_sdk-0.0.14-py3-none-any.whl,4261,1d6e37cef409e0d0bc31391b47517d833abcf716c449f9efe5942a85cedcf4c1,data/artifacts/pypi/pg-python-sdk/0.0.14/pg_python_sdk-0.0.14-py3-none-any.whl,downloaded,
pg-python-sdk,0.0.14,pg-python-sdk-0.0.14.tar.gz,sdist,source,https://files.pythonhosted.org/packages/d4/11/9dcd85a1b979c5589ba857bb4ca2e60f7b4ec00e531809408f7279447220/pg-python-sdk-0.0.14.tar.gz,3503,80fdb1fa5365d0f8c1154377088a32a1c74f7d0d3536677aa4d8f8d209167607,data/artifacts/pypi/pg-python-sdk/0.0.14/pg-python-sdk-0.0.14.tar.gz,downloaded,
pharmastar,0.0.1a1,pharmastar-0.0.1a1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/dd/34/0c7a0e96934352fd647b5aa0b1416380a87515bf85b793d7a79d7243d6c6/pharmastar-0.0.1a1-py3-none-any.whl,12464,5676989f1be2bb091f05571881da93df904f5ad94cd61963bcccf9827b06cabd,data/artifacts/pypi/pharmastar/0.0.1a1/pharmastar-0.0.1a1-py3-none-any.whl,downloaded,
pharmastar,0.0.1a1,pharmastar-0.0.1a1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/a9/2d/14dd59c3ee0c6f5907dd74e1eeba5ed32b816a64e89efc99a958f6496186/pharmastar-0.0.1a1.tar.gz,10066,e08a639cb6252d26eb4c3538546b1fef44c44cfe7d0e6fd79a1e03e2faf0c8dd,data/artifacts/pypi/pharmastar/0.0.1a1/pharmastar-0.0.1a1.tar.gz,downloaded,
phaseforgeplus,0.1.0,phaseforgeplus-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/0c/a6/bca1f27d96bf2ae7454d2faa37c1805c04ecaf9c796e253fe793f669cb86/phaseforgeplus-0.1.0-py3-none-any.whl,7780,298ed26e7529f10583ca514e355c8ba887d5d78140cb030e8daaef25d319c972,data/artifacts/pypi/phaseforgeplus/0.1.0/phaseforgeplus-0.1.0-py3-none-any.whl,downloaded,
phaseforgeplus,0.1.0,phaseforgeplus-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/51/26/3135e68f38fc2f2d44fc37acb185662587063ac2f3a83865341c8e5711bd/phaseforgeplus-0.1.0.tar.gz,5351,7e9f3548b919fafec4035afbb2b573025fc45b79c440c510c76bc0df0593c617,data/artifacts/pypi/phaseforgeplus/0.1.0/phaseforgeplus-0.1.0.tar.gz,downloaded,
phonikud-onnx,1.0.6,phonikud_onnx-1.0.6-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/e3/c3/790e0e9500f20db7c09cc46d06682f8a17693f16c789c773cea0533da2e3/phonikud_onnx-1.0.6-py3-none-any.whl,5064,68ec3862fb48394d77b160ebbc5c30106f5502672eaa575db50c5c1e48aa862c,data/artifacts/pypi/phonikud-onnx/1.0.6/phonikud_onnx-1.0.6-py3-none-any.whl,downloaded,
phonikud-onnx,1.0.6,phonikud_onnx-1.0.6.tar.gz,sdist,source,https://files.pythonhosted.org/packages/33/d7/27801e54beb198fe31fddd9f57da758cf2c53090d45513d997bc935738a7/phonikud_onnx-1.0.6.tar.gz,6672,3e2322fa95bf25055dc5a2454298cf127db164e34d5fa4a4c03fb77b027fac7e,data/artifacts/pypi/phonikud-onnx/1.0.6/phonikud_onnx-1.0.6.tar.gz,downloaded,
photo-metadata,0.3.0,photo_metadata-0.3.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/48/58/34d66aa24d9c26a70410ff4020187bd75bc3869deb9d36c4fc96f99b503f/photo_metadata-0.3.0-py3-none-any.whl,19921,b8bcf14361f8a0253beb6d708e6f703942cc51a4a11f1c729740694583d6a9bc,data/artifacts/pypi/photo-metadata/0.3.0/photo_metadata-0.3.0-py3-none-any.whl,downloaded,
photo-metadata,0.3.0,photo_metadata-0.3.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/51/f0/b9056fb9bdee01d3b893431eab4e239d53b8aa28ee66a1c69dd571001198/photo_metadata-0.3.0.tar.gz,23262,0a0f8d4a2d58b8bcd08a7cf115456de4ff04fc98cf7e6860c68596058b2abd9e,data/artifacts/pypi/photo-metadata/0.3.0/photo_metadata-0.3.0.tar.gz,downloaded,
pibayer,0.6.0,,,,https://pypi.org/pypi/pibayer/json,0,,,no_recent_release_files,
pi-printer-test,1.0.0,pi_printer_test-1.0.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/db/4d/29d9b0ed0ed432764a694d31aa0eca174adcce96df6efcbaa726aef411c1/pi_printer_test-1.0.0-py3-none-any.whl,3578,3804a960c9d012401a56eb29757caed8262b16ac19c51f9e357cced04f9fcc86,data/artifacts/pypi/pi-printer-test/1.0.0/pi_printer_test-1.0.0-py3-none-any.whl,downloaded,
pi-printer-test,1.0.0,pi_printer_test-1.0.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/61/dc/f06b99c310ca4824fa850c11ca9f46dbc7e9cf2f7154bd380d1abf225332/pi_printer_test-1.0.0.tar.gz,2569,cd43037c8d10f041e1a3c30326c57cac55557e30e4c68d31839e2ba610cdc427,data/artifacts/pypi/pi-printer-test/1.0.0/pi_printer_test-1.0.0.tar.gz,downloaded,
openpa,0.2.9,openpa-0.2.9-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/cd/0a/dee7b739364781f0644e0049a4997b859b9702b9d0a15249340d1512e768/openpa-0.2.9-py3-none-any.whl,3600363,2a17469bce933f9dc165ee13acea8e9cae1cc69f1bc7011b98d0a4e2f92758ab,data/artifacts/pypi/openpa/0.2.9/openpa-0.2.9-py3-none-any.whl,downloaded,
openpa,0.2.9,openpa-0.2.9.tar.gz,sdist,source,https://files.pythonhosted.org/packages/2c/70/4e016aaa3676a89512bdc6881d771a90eaafbe385d38e4404391e82b8a87/openpa-0.2.9.tar.gz,1969835,e79a19cac3c9280e3a8cad5f18b271ffa16a785f1ed9ef752014df5350b1eca9,data/artifacts/pypi/openpa/0.2.9/openpa-0.2.9.tar.gz,downloaded,
pin-statsd,0.0.1,pin_statsd-0.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/04/37/9116b03f3cdc44a790b5f94f02dc29f4e682eead21da0bf6cd64ee3242ef/pin_statsd-0.0.1.tar.gz,666,f12cc56fc626b3154032e560f81c705b5f1a2278b62a63caf930e7294e031c2b,data/artifacts/pypi/pin-statsd/0.0.1/pin_statsd-0.0.1.tar.gz,downloaded,
pii-masker,0.1.2,pii_masker-0.1.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/86/97/e5871053da897563a7a881e62adce9c104ca33c979f6cb8d3c6a6c7cc19b/pii_masker-0.1.2-py3-none-any.whl,8010,92d10e856a7a1b54620a827c90262689953032a168668fc0b74c0ca549170f7c,data/artifacts/pypi/pii-masker/0.1.2/pii_masker-0.1.2-py3-none-any.whl,downloaded,
pii-masker,0.1.2,pii_masker-0.1.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ea/c8/b17cf56b1596eed42b87348c1a37cf0ad63926662d7029ff86f66b7440aa/pii_masker-0.1.2.tar.gz,7583,02cb17c8df27a30342417e0315b07858b7a749378e48cca51bcf54e7ca23d97f,data/artifacts/pypi/pii-masker/0.1.2/pii_masker-0.1.2.tar.gz,downloaded,
pip-abandoned,0.5.0,pip_abandoned-0.5.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/cc/35/e5e40dca12bed4ce2e645817c4c63338e038fe6954983d2c20114db93c40/pip_abandoned-0.5.0-py3-none-any.whl,8278,2aa2300edbf37253bd8effce976a28c001953b674c2d99da3148da169dbffb5a,data/artifacts/pypi/pip-abandoned/0.5.0/pip_abandoned-0.5.0-py3-none-any.whl,downloaded,
