input,input_type,files_total,py_files,pyc_files,pycache_dirs,source_less_pyc,has_bytecode,has_dynamic_loading,dynamic_load_hits,magic_numbers,pyc_versions,errors
data/artifacts/pypi/tuxbake/1.0.0/tuxbake-1.0.0.tar.gz,tar,57,15,0,0,0,False,True,2,,,
data/artifacts/pypi/tuxrun/1.8.0/tuxrun-1.8.0-py3-none-any.whl,wheel,21,13,0,0,0,False,False,0,,,
data/artifacts/pypi/token-itemize/1.0.0/token_itemize-1.0.0.tar.gz,tar,44,22,0,0,0,False,True,1,,,
data/artifacts/pypi/twarc-hashtags/0.0.5/twarc-hashtags-0.0.5.tar.gz,tar,14,2,0,0,0,False,False,0,,,
data/artifacts/pypi/tx3-sdk/0.12.0/tx3_sdk-0.12.0-py3-none-any.whl,wheel,37,31,0,0,0,False,False,0,,,
data/artifacts/pypi/tx3-sdk/0.12.0/tx3_sdk-0.12.0.tar.gz,tar,59,38,0,0,0,False,False,0,,,
data/artifacts/pypi/unicef-rest-export/0.6/unicef_rest_export-0.6-py2.py3-none-any.whl,wheel,10,4,0,0,0,False,False,0,,,
data/artifacts/pypi/unicef-rest-export/0.6/unicef_rest_export-0.6.tar.gz,tar,23,5,0,0,0,False,False,0,,,
data/artifacts/pypi/unmute/0.1.0/unmute-0.1.0-py3-none-any.whl,wheel,7,1,0,0,0,False,False,0,,,
data/artifacts/pypi/unmute/0.1.0/unmute-0.1.0.tar.gz,tar,15,1,0,0,0,False,False,0,,,
data/artifacts/pypi/uppaal-py/0.0.4/uppaal-py-0.0.4.tar.gz,tar,143,35,0,0,0,False,False,0,,,
data/artifacts/pypi/sonolus-py/0.15.9/sonolus_py-0.15.9.tar.gz,tar,1766,181,0,0,0,False,True,3,,,
data/artifacts/pypi/ure/0.2/ure-0.2-py2.py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/ure/0.2/ure-0.2.tar.gz,tar,10,4,0,0,0,False,False,0,,,
data/artifacts/pypi/uppaal-py/0.0.4/uppaal_py-0.0.4-py3-none-any.whl,wheel,142,34,0,0,0,False,False,0,,,
data/artifacts/pypi/usgsm2m/0.11.0/usgsm2m-0.11.0-py3-none-any.whl,wheel,11,6,0,0,0,False,False,0,,,
data/artifacts/pypi/utiliseapp/0.1.0/utiliseapp-0.1.0-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/utiliseapp/0.1.0/utiliseapp-0.1.0.tar.gz,tar,15,3,0,0,0,False,False,0,,,
data/artifacts/pypi/usgsm2m/0.11.0/usgsm2m-0.11.0.tar.gz,tar,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/utilx-format/0.1.3/utilx_format-0.1.3-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/tuxrun/1.8.0/tuxrun-1.8.0.tar.gz,tar,103,23,0,0,0,False,False,0,,,
data/artifacts/pypi/vaara/0.41.0/vaara-0.41.0-py3-none-any.whl,wheel,95,81,0,0,0,False,False,0,,,
data/artifacts/pypi/validmind/2.13.5/validmind-2.13.5-py3-none-any.whl,wheel,374,336,0,0,0,False,True,4,,,
data/artifacts/pypi/utilx-format/0.1.3/utilx_format-0.1.3.tar.gz,tar,16,4,0,0,0,False,False,0,,,
data/artifacts/pypi/visidex/0.2.7/visidex-0.2.7-py3-none-any.whl,wheel,19,16,0,0,0,False,True,2,,,
data/artifacts/pypi/visidex/0.2.7/visidex-0.2.7.tar.gz,tar,19,16,0,0,0,False,True,2,,,
data/artifacts/pypi/vmware-vapi-common-client/9.1.0.0/vmware_vapi_common_client-9.1.0.0-py3-none-any.whl,wheel,31,26,0,0,0,False,False,0,,,
data/artifacts/pypi/vnpy-chart/0.0.5/vnpy_chart-0.0.5-py3-none-any.whl,wheel,21,16,0,0,0,False,True,1,,,
data/artifacts/pypi/vnpy-chart/0.0.5/vnpy_chart-0.0.5.tar.gz,tar,33,17,0,0,0,False,True,1,,,
data/artifacts/pypi/voidrail/0.3.3/voidrail-0.3.3-py3-none-any.whl,wheel,12,8,0,0,0,False,True,1,,,
data/artifacts/pypi/voidrail/0.3.3/voidrail-0.3.3.tar.gz,tar,12,8,0,0,0,False,True,1,,,
data/artifacts/pypi/vole/0.0.1/vole-0.0.1-py3-none-any.whl,wheel,5,0,0,0,0,False,False,0,,,
data/artifacts/pypi/vole/0.0.1/vole-0.0.1.tar.gz,tar,11,1,0,0,0,False,False,0,,,
data/artifacts/pypi/vprikol/6.3.40/vprikol-6.3.40-py3-none-any.whl,wheel,18,15,0,0,0,False,False,0,,,
data/artifacts/pypi/vprikol/6.3.40/vprikol-6.3.40.tar.gz,tar,18,15,0,0,0,False,False,0,,,
data/artifacts/pypi/turbo-seti/2.3.2/turbo_seti-2.3.2.tar.gz,tar,80,38,0,0,0,False,True,2,,,
data/artifacts/pypi/wandb/0.27.0/wandb-0.27.0-py3-none-macosx_12_0_arm64.whl,wheel,1105,964,0,0,0,False,True,9,,,
data/artifacts/pypi/webgeocalc/1.5.0/webgeocalc-1.5.0-py2.py3-none-any.whl,wheel,18,12,0,0,0,False,False,0,,,
data/artifacts/pypi/webgeocalc/1.5.0/webgeocalc-1.5.0.tar.gz,tar,26,13,0,0,0,False,False,0,,,
data/artifacts/pypi/websrpy/0.0.1/websrpy-0.0.1-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/websrpy/0.0.1/websrpy-0.0.1.tar.gz,tar,12,2,0,0,0,False,False,0,,,
data/artifacts/pypi/wikipsy/1.2.5/wikipsy-1.2.5-py3-none-any.whl,wheel,9,3,0,0,0,False,False,0,,,
data/artifacts/pypi/wikipsy/1.2.5/wikipsy-1.2.5.tar.gz,tar,19,4,0,0,0,False,False,0,,,
data/artifacts/pypi/wow-ai-sam/0.0.2/wow_ai_sam-0.0.2-py3-none-any.whl,wheel,11,7,0,0,0,False,True,2,,,
data/artifacts/pypi/wow-ai-sam/0.0.2/wow_ai_sam-0.0.2.tar.gz,tar,11,7,0,0,0,False,True,2,,,
data/artifacts/pypi/wp-forge/1.1.1/wp_forge-1.1.1-py3-none-any.whl,wheel,11,3,0,0,0,False,True,1,,,
data/artifacts/pypi/wp-forge/1.1.1/wp_forge-1.1.1.tar.gz,tar,19,3,0,0,0,False,True,1,,,
data/artifacts/pypi/wsheal/0.1.0/wsheal-0.1.0-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/wsheal/0.1.0/wsheal-0.1.0.tar.gz,tar,14,2,0,0,0,False,False,0,,,
data/artifacts/pypi/x-make-github-visitor-x/12.0.1/x_make_github_visitor_x-12.0.1-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/x-make-github-visitor-x/12.0.1/x_make_github_visitor_x-12.0.1.tar.gz,tar,12,2,0,0,0,False,False,0,,,
data/artifacts/pypi/xgovuk-flask-admin/0.1.9/xgovuk_flask_admin-0.1.9-py3-none-any.whl,wheel,85,8,0,0,0,False,False,0,,,
data/artifacts/pypi/xgovuk-flask-admin/0.1.9/xgovuk_flask_admin-0.1.9.tar.gz,tar,94,8,0,0,0,False,False,0,,,
data/artifacts/pypi/xia-git/0.1.6/xia_git-0.1.6-cp310-none-macosx_11_0_x86_64.whl,wheel,7,1,0,0,0,False,False,0,,,
data/artifacts/pypi/yandex-taxi-dmp-partner-product-etl/66.0.3/yandex-taxi-dmp-partner-product-etl-66.0.3.tar.gz,tar,10,1,0,0,0,False,False,0,,,
data/artifacts/pypi/yapi-mcp-server/1.0.1/yapi_mcp_server-1.0.1-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/vaara/0.41.0/vaara-0.41.0.tar.gz,tar,189,144,0,0,0,False,True,6,,,
data/artifacts/pypi/yapi-mcp-server/1.0.1/yapi_mcp_server-1.0.1.tar.gz,tar,9,3,0,0,0,False,False,0,,,
data/artifacts/pypi/z3c-wizard/2.0/z3c.wizard-2.0-py3-none-any.whl,wheel,22,8,0,0,0,False,False,0,,,
data/artifacts/pypi/zalando-kubectl/1.35.3.401/zalando_kubectl-1.35.3.401-py3-none-any.whl,wheel,45,20,0,0,0,False,True,3,,,
data/artifacts/pypi/z3c-wizard/2.0/z3c.wizard-2.0.tar.gz,tar,39,10,0,0,0,False,False,0,,,
data/artifacts/pypi/zensols-spanmatch/0.0.1/zensols.spanmatch-0.0.1-py3-none-any.whl,wheel,13,5,0,0,0,False,False,0,,,
data/artifacts/pypi/zoomy-plotting/0.1.0/zoomy_plotting-0.1.0-py3-none-any.whl,wheel,27,22,0,0,0,False,False,0,,,
data/artifacts/pypi/zoomy-plotting/0.1.0/zoomy_plotting-0.1.0.tar.gz,tar,39,22,0,0,0,False,False,0,,,
data/artifacts/pypi/zalando-kubectl/1.35.3.401/zalando_kubectl-1.35.3.401.tar.gz,tar,74,25,0,0,0,False,True,3,,,
data/artifacts/pypi/zshshellcheck/0.2.1/zshshellcheck-0.2.1-py3-none-any.whl,wheel,16,11,0,0,0,False,False,0,,,
data/artifacts/pypi/zuspec-arl-dm/0.0.9/zuspec_arl_dm-0.0.9-cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,wheel,174,6,0,0,0,False,False,0,,,
data/artifacts/pypi/zshshellcheck/0.2.1/zshshellcheck-0.2.1.tar.gz,tar,33,17,0,0,0,False,False,0,,,
data/artifacts/pypi/pysmll/0.1.0/pysmll-0.1.0.tar.gz,tar,1762,92,0,0,0,False,True,7,,,
data/artifacts/pypi/pydae-bps/1.6.0/pydae_bps-1.6.0.tar.gz,tar,345,166,0,0,0,False,True,1,,,
data/artifacts/pypi/validmind/2.13.5/validmind-2.13.5.tar.gz,tar,375,336,0,0,0,False,True,4,,,
data/artifacts/pypi/wandb/0.27.0/wandb-0.27.0.tar.gz,tar,6955,944,0,0,0,False,True,10,,,
