python_tag,finding,category,reason,bytecode_status,bytecode_reason,reproduced_by,decompiler_statuses,source_statuses
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2a17edfc4954.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2a17edfc4954.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2a1e022b8f5b.pyc,no_source,Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.11/unittest_seeds/raw/cpython_case_test_fractions_FractionTest_t...",,decompylepp:exit_1:Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2bde86f7f959.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2bde86f7f959.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2de9f8a450f8.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2de9f8a450f8.pyc: vector::_M_range_check: __n (which is 97) >= this->size() (which is 5),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2e423e9e1359.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2e423e9e1359.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2f5aa1bc4e0c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2f5aa1bc4e0c.pyc: vector::_M_range_check: __n (which is 99) >= this->size() (which is 2),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3041ae97dcb2.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3041ae97dcb2.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3041ae97dcb2.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3264726321f9.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-3264726321f9/decompylepp.py"", line 17 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-3264726321f9/decompylepp.py"", line 17 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-36b3d4d99e62.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-36b3d4d99e62.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-36b3d4d99e62.pyc: std::bad_cast,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-391d5ea40c55.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-391d5ea40c55.pyc: vector::_M_range_check: __n (which is 114) >= this->size() (which is 13),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-39a562d100eb.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-39a562d100eb.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3addb7f7df89.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3addb7f7df89.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3addb7f7df89.pyc: std::bad_cast,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3d91baaa2a9f.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-311/cpython-311-3d91baaa2a9f/decompylepp.py:15: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? Base = None(Base, 'Base') data/rq4/source_candidates/cpython-311/cpython-311..."
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3dea9da3226b.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3e8527f976f6.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-3e8527f976f6/decompylepp.py"", line 4 __pybcsec_seed__ = ^ SyntaxError: invalid syntax"
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd06f3e7374.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd06f3e7374.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd06f3e7374.pyc: std::bad_cast,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd7c2097893.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd7c2097893.pyc: vector::_M_range_check: __n (which is 43) >= this->size() (which is 9),crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd7c2097893.pyc: vector::_M_range_check: __n (which is 43) >= this->size() (which is 9),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4104352150cc.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-4104352150cc/decompylepp.py"", line 30 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-42ca23aebbae.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-42ca23aebbae/decompylepp.py"", line 5 __pybcsec_self__ = object() IndentationError: unexpected indent",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-42ca23aebbae/decompylepp.py"", line 5 __pybcsec_self__ = object() IndentationError: unexpected indent"
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4825097c6720.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4825097c6720.pyc: vector::_M_range_check: __n (which is 130) >= this->size() (which is 12),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-492ff1fe49e3.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-492ff1fe49e3.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-492ff1fe49e3.pyc: std::bad_cast,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4f167c8f9636.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Unsupported opcode: <INVALID> (-1) Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50ceb940552a.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50ceb940552a.pyc: vector::_M_range_check: __n (which is 13) >= this->size() (which is 2),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50eef3c67ce7.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50eef3c67ce7.pyc: vector::_M_range_check: __n (which is 10) >= this->size() (which is 5),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-51b2310537d9.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-51b2310537d9.pyc: vector::_M_range_check: __n (which is 69) >= this->size() (which is 9),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5746eeb92335.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-5746eeb92335/decompylepp.py"", line 13 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5759b93de53b.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-311/cpython-311-5759b93de53b/decompylepp.py:11: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? for newline, expected in ((None, None(None, None, None, None, None, None, No..."
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5821f496f911.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5821f496f911.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5821f496f911.pyc: std::bad_cast,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-59f5f21e80ec.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-59f5f21e80ec/decompylepp.py"", line 116 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.11/unittest_seeds/raw/cpython_case_test_mailbox_TestMailbox_test...",,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-59f5f21e80ec/decompylepp.py"", line 116 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5a5088aea356.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5a5088aea356.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5bdaa1635e51.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,crash,signal_11:,,decompylepp:ok:,decompylepp:ok:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5e17ee64a60a.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5ec7fc596442.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5ec7fc596442.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5ec7fc596442.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-63207017d9b7.pyc,no_source,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-63207017d9b7.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-63207017d9b7.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-67e7fa191402.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-67e7fa191402.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-67e7fa191402.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-697fc254bc06.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6b1627b229bf.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6b1627b229bf.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6b1627b229bf.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6cca9dce7108.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6cca9dce7108.pyc,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6cedcfc58d9d.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-6cedcfc58d9d/decompylepp.py"", line 13 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-6cedcfc58d9d/decompylepp.py"", line 13 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6d4ced3ba815.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:exit_1:data/rq4/source_candidates/cpython-311/cpython-311-6d4ced3ba815/decompylepp.py:14: SyntaxWarning: 'NoneType' object is not subscriptable; perhaps you missed a comma? None['f']() data/rq4/source_candidates/cpython-311/cpython-311-6d4ced3b...
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6fa6691cd327.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-311/cpython-311-6fa6691cd327/decompylepp.py:11: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(""5.0 / 0.0 didn't raise ZeroDivisionError"") Traceback (most recent call..."
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6ffbf440bc0e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Warning: Refusing to pop last block when there is more code to parse pos: 248 OP: f2 Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7030ba6b9636.pyc,no_source,Unsupported opcode: <INVALID> (-1) Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7030ba6b9636.pyc: vector::_M_range_check: __n (which is 64) >= this->size() (which is 3),crash,signal_11:,,decompylepp:exit_1:Unsupported opcode: <INVALID> (-1) Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7030ba6b9636.pyc: vector::_M_range_check: __n (which is 64) >= this->size() (which is 3),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-71d66c0dd918.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-720d71dace6f.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,crash,signal_11:,,decompylepp:ok:,decompylepp:ok:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-72d076ae3d30.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-72d076ae3d30.pyc: vector::_M_range_check: __n (which is 97) >= this->size() (which is 5),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-73ce8e00b684.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-73ce8e00b684.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-73ce8e00b684.pyc: std::bad_cast,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-746ceac13e0e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-746ceac13e0e/decompylepp.py"", line 19 code = (lambda .0: [ 'x={!r}'.format(const) for const in .0 ])(consts..."
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-770410f7c39e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:error:# Source Generated with Decompyle++ # File: cpython-311-770410f7c39e.pyc (Python 3.11) def __pybcsec_seed__(): self = object() __pybcsec_self__ = object() __pybcsec_self__ = self parser = parser import html html = sys.modules.pop('html')...,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7750cad7cef0.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-311/cpython-311-7750cad7cef0/decompylepp.py:19: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? Left = None(Left, 'Left') data/rq4/source_candidates/cpython-311/cpython-311..."
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7b6ab4e3ddeb.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7b6ab4e3ddeb.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7eff7866b6bd.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7eff7866b6bd.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7eff7866b6bd.pyc: std::bad_cast,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-83a6d7d42ef7.pyc,no_source,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-83a6d7d42ef7.pyc: vector::_M_range_check: __n (which is 36) >= this->size() (which is 2),crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-83a6d7d42ef7.pyc: vector::_M_range_check: __n (which is 36) >= this->size() (which is 2),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8748dd3d40bc.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:timeout:timeout_after_600s,decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-888432a4eb45.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-888432a4eb45.pyc: vector::_M_range_check: __n (which is 117) >= this->size() (which is 7),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8983d39ed62d.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8983d39ed62d.pyc: vector::_M_range_check: __n (which is 6) >= this->size() (which is 4),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8c3236a47c21.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-311/cpython-311-8c3236a47c21/decompylepp.py:14: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(None, None) Traceback (most recent call last): File ""<string>"", line 10..."
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8c801609b2b1.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8c801609b2b1.pyc: vector::_M_range_check: __n (which is 102) >= this->size() (which is 3),decompylepp:not_run:
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8cd24f311667.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-8cd24f311667/decompylepp.py"", line 18 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
